path,filename,true_style,true_artist,style_dist,artist_dist,outlier_score
data/wikiart/Baroque/francisco-de-zurbaran_the-mercy-of-fra-martin-de-vizcaya-1639.jpg,francisco-de-zurbaran_the-mercy-of-fra-martin-de-vizcaya-1639.jpg,Baroque,francisco-de-zurbaran,0.4405,0.2521,0.3463
data/wikiart/Expressionism/vasile-kazar_window-towards-insomnia-3-1987.jpg,vasile-kazar_window-towards-insomnia-3-1987.jpg,Expressionism,vasile-kazar,0.5261,0.1666,0.3463
data/wikiart/Post_Impressionism/gustave-loiseau_port-pinche-at-the-turn-of-the-seine-1900.jpg,gustave-loiseau_port-pinche-at-the-turn-of-the-seine-1900.jpg,Post_Impressionism,gustave-loiseau,0.5105,0.1821,0.3463
data/wikiart/Baroque/rembrandt_a-cavalry-fight-1632.jpg,rembrandt_a-cavalry-fight-1632.jpg,Baroque,rembrandt,0.4942,0.1983,0.3462
data/wikiart/Post_Impressionism/constantine-maleas_pines-at-rafina-1920.jpg,constantine-maleas_pines-at-rafina-1920.jpg,Post_Impressionism,constantine-maleas,0.514,0.1784,0.3462
data/wikiart/Baroque/peter-paul-rubens_portrait-of-anne-of-austria-1622.jpg,peter-paul-rubens_portrait-of-anne-of-austria-1622.jpg,Baroque,peter-paul-rubens,0.3525,0.3397,0.3461
data/wikiart/Cubism/rene-magritte_portrait-of-pierre-broodcoorens-1921(1).jpg,rene-magritte_portrait-of-pierre-broodcoorens-1921(1).jpg,Cubism,rene-magritte,0.537,0.1552,0.3461
data/wikiart/Northern_Renaissance/jan-van-hemessen_tobias-restores-his-father-s-sight.jpg,jan-van-hemessen_tobias-restores-his-father-s-sight.jpg,Northern_Renaissance,jan-van-hemessen,0.4719,0.2201,0.346
data/wikiart/Impressionism/alfred-sisley_route-to-marly-le-roi-in-snow.jpg,alfred-sisley_route-to-marly-le-roi-in-snow.jpg,Impressionism,alfred-sisley,0.4307,0.2613,0.346
data/wikiart/Expressionism/martiros-saryan_seller-of-greens-1912.jpg,martiros-saryan_seller-of-greens-1912.jpg,Expressionism,martiros-saryan,0.417,0.2749,0.346
data/wikiart/Symbolism/mikhail-vrubel_pearl-oister-1904.jpg,mikhail-vrubel_pearl-oister-1904.jpg,Symbolism,mikhail-vrubel,0.4075,0.2845,0.346
data/wikiart/Impressionism/adam-baltatu_summer-sky.jpg,adam-baltatu_summer-sky.jpg,Impressionism,adam-baltatu,0.5119,0.1801,0.346
data/wikiart/Abstract_Expressionism/joan-mitchell_the-lot-1971.jpg,joan-mitchell_the-lot-1971.jpg,Abstract_Expressionism,joan-mitchell,0.4049,0.2868,0.3459
data/wikiart/Symbolism/gustave-moreau_the-good-samaritan.jpg,gustave-moreau_the-good-samaritan.jpg,Symbolism,gustave-moreau,0.3879,0.3039,0.3459
data/wikiart/Fauvism/louis-valtat_a-tree-in-the-garden-1896.jpg,louis-valtat_a-tree-in-the-garden-1896.jpg,Fauvism,louis-valtat,0.5515,0.1404,0.3459
data/wikiart/Baroque/gerard-terborch_lady-at-her-toilette.jpg,gerard-terborch_lady-at-her-toilette.jpg,Baroque,gerard-terborch,0.4731,0.2186,0.3458
data/wikiart/High_Renaissance/lorenzo-lotto_altar-of-santa-cristina-al-tiverone-main-board-madonna-enthroned-st-peter-and-st-christina-of-1505.jpg,lorenzo-lotto_altar-of-santa-cristina-al-tiverone-main-board-madonna-enthroned-st-peter-and-st-christina-of-1505.jpg,High_Renaissance,lorenzo-lotto,0.4251,0.2664,0.3457
data/wikiart/Pop_Art/burhan-dogancay_walls-v-3-1969.jpg,burhan-dogancay_walls-v-3-1969.jpg,Pop_Art,burhan-dogancay,0.3633,0.3281,0.3457
data/wikiart/New_Realism/edward-hopper_queensborough-bridge.jpg,edward-hopper_queensborough-bridge.jpg,New_Realism,edward-hopper,0.3854,0.3058,0.3456
data/wikiart/Impressionism/john-henry-twachtman_the-rainbow-s-source-1900.jpg,john-henry-twachtman_the-rainbow-s-source-1900.jpg,Impressionism,john-henry-twachtman,0.4492,0.2417,0.3454
data/wikiart/Early_Renaissance/benozzo-gozzoli_saint-ursula-with-angels-and-donor-detail-3.jpg,benozzo-gozzoli_saint-ursula-with-angels-and-donor-detail-3.jpg,Early_Renaissance,benozzo-gozzoli,0.3552,0.3357,0.3454
data/wikiart/Early_Renaissance/fra-angelico_penitent-st-jerome.jpg,fra-angelico_penitent-st-jerome.jpg,Early_Renaissance,fra-angelico,0.3734,0.3173,0.3454
data/wikiart/Fauvism/kazimir-malevich_the-man-with-the-bag.jpg,kazimir-malevich_the-man-with-the-bag.jpg,Fauvism,kazimir-malevich,0.3307,0.3601,0.3454
data/wikiart/Naive_Art_Primitivism/marc-chagall_near-gibeon-joshua-to-give-his-troops-time-to-gain-the-victory-stops-the-sun-joshua-x-12-14.jpg,marc-chagall_near-gibeon-joshua-to-give-his-troops-time-to-gain-the-victory-stops-the-sun-joshua-x-12-14.jpg,Naive_Art_Primitivism,marc-chagall,0.432,0.2586,0.3453
data/wikiart/Impressionism/camille-pissarro_the-street-of-hermitage-pontoise-1874.jpg,camille-pissarro_the-street-of-hermitage-pontoise-1874.jpg,Impressionism,camille-pissarro,0.3421,0.3485,0.3453
data/wikiart/Romanticism/edward-burne-jones_the-seasons-summer.jpg,edward-burne-jones_the-seasons-summer.jpg,Romanticism,edward-burne-jones,0.484,0.2065,0.3453
data/wikiart/Impressionism/nicolae-vermont_noon-in-the-village-1923.jpg,nicolae-vermont_noon-in-the-village-1923.jpg,Impressionism,nicolae-vermont,0.3968,0.2936,0.3452
data/wikiart/Cubism/amadeo-de-souza-cardoso_composition-with-violin.jpg,amadeo-de-souza-cardoso_composition-with-violin.jpg,Cubism,amadeo-de-souza-cardoso,0.3494,0.341,0.3452
data/wikiart/Abstract_Expressionism/william-congdon_piazza-san-marco-no-5-1958.jpg,william-congdon_piazza-san-marco-no-5-1958.jpg,Abstract_Expressionism,william-congdon,0.6905,0.0,0.3452
data/wikiart/Post_Impressionism/karl-schrag_flowers-leaves.jpg,karl-schrag_flowers-leaves.jpg,Post_Impressionism,karl-schrag,0.578,0.1123,0.3452
data/wikiart/Northern_Renaissance/hans-memling_st-ursula-and-her-companions-landing-at-cologne-from-the-reliquary-of-st-ursula-1489.jpg,hans-memling_st-ursula-and-her-companions-landing-at-cologne-from-the-reliquary-of-st-ursula-1489.jpg,Northern_Renaissance,hans-memling,0.373,0.3175,0.3452
data/wikiart/Realism/vincent-van-gogh_gasworks-1882(1).jpg,vincent-van-gogh_gasworks-1882(1).jpg,Realism,vincent-van-gogh,0.491,0.1994,0.3452
data/wikiart/Realism/vincent-van-gogh_peasant-chopping-1885-1.jpg,vincent-van-gogh_peasant-chopping-1885-1.jpg,Realism,vincent-van-gogh,0.5198,0.1706,0.3452
data/wikiart/Art_Nouveau_Modern/felix-vallotton_the-brawl-at-the-scene-or-cafe-1892.jpg,felix-vallotton_the-brawl-at-the-scene-or-cafe-1892.jpg,Art_Nouveau_Modern,felix-vallotton,0.4437,0.2465,0.3451
data/wikiart/Post_Impressionism/gustave-loiseau_les-martigues.jpg,gustave-loiseau_les-martigues.jpg,Post_Impressionism,gustave-loiseau,0.5247,0.1654,0.3451
data/wikiart/Abstract_Expressionism/gerhard-richter_abstract-painting-780-1-1.jpg,gerhard-richter_abstract-painting-780-1-1.jpg,Abstract_Expressionism,gerhard-richter,0.502,0.1883,0.3451
data/wikiart/Expressionism/periklis-vyzantios_self-portrait-1971.jpg,periklis-vyzantios_self-portrait-1971.jpg,Expressionism,periklis-vyzantios,0.6901,0.0,0.3451
data/wikiart/Romanticism/john-atkinson-grimshaw_tree-shadows-on-the-park-wall-roundhay-park-leeds.jpg,john-atkinson-grimshaw_tree-shadows-on-the-park-wall-roundhay-park-leeds.jpg,Romanticism,john-atkinson-grimshaw,0.5703,0.1197,0.345
data/wikiart/Pop_Art/roy-lichtenstein_mr-bellamy-1961(1).jpg,roy-lichtenstein_mr-bellamy-1961(1).jpg,Pop_Art,roy-lichtenstein,0.4054,0.2845,0.345
data/wikiart/Mannerism_Late_Renaissance/lavinia-fontana_portrait-of-ginevra-aldrovandi-hercolani-1595(1).jpg,lavinia-fontana_portrait-of-ginevra-aldrovandi-hercolani-1595(1).jpg,Mannerism_Late_Renaissance,lavinia-fontana,0.4136,0.2763,0.345
data/wikiart/Fauvism/adam-baltatu_house-on-siret-valley.jpg,adam-baltatu_house-on-siret-valley.jpg,Fauvism,adam-baltatu,0.5841,0.1056,0.3449
data/wikiart/Expressionism/vajda-lajos_melon-head-1936.jpg,vajda-lajos_melon-head-1936.jpg,Expressionism,vajda-lajos,0.5786,0.1111,0.3449
data/wikiart/Pointillism/camille-pissarro_hampton-court-green-london-1891.jpg,camille-pissarro_hampton-court-green-london-1891.jpg,Pointillism,camille-pissarro,0.3771,0.3126,0.3449
data/wikiart/High_Renaissance/leonardo-da-vinci_studies-of-the-arm-showing-the-movements-made-by-the-biceps.jpg,leonardo-da-vinci_studies-of-the-arm-showing-the-movements-made-by-the-biceps.jpg,High_Renaissance,leonardo-da-vinci,0.474,0.2158,0.3449
data/wikiart/Romanticism/dante-gabriel-rossetti_proserpine-1874.jpg,dante-gabriel-rossetti_proserpine-1874.jpg,Romanticism,dante-gabriel-rossetti,0.4837,0.2058,0.3447
data/wikiart/Realism/aleksey-savrasov_winter-landscape-rime.jpg,aleksey-savrasov_winter-landscape-rime.jpg,Realism,aleksey-savrasov,0.4749,0.2145,0.3447
data/wikiart/Cubism/marsden-hartley_portrait-of-a-german-officer-1914.jpg,marsden-hartley_portrait-of-a-german-officer-1914.jpg,Cubism,marsden-hartley,0.4082,0.281,0.3446
data/wikiart/Cubism/pablo-picasso_musicians-with-masks-1921.jpg,pablo-picasso_musicians-with-masks-1921.jpg,Cubism,pablo-picasso,0.267,0.4222,0.3446
data/wikiart/Impressionism/robert-julian-onderdonk_flying-shadows-1910.jpg,robert-julian-onderdonk_flying-shadows-1910.jpg,Impressionism,robert-julian-onderdonk,0.4958,0.193,0.3444
data/wikiart/Symbolism/nicholas-roerich_flying-carpet-1943.jpg,nicholas-roerich_flying-carpet-1943.jpg,Symbolism,nicholas-roerich,0.3753,0.3134,0.3443
data/wikiart/Northern_Renaissance/albrecht-durer_caricature-of-lazarus-spengler.jpg,albrecht-durer_caricature-of-lazarus-spengler.jpg,Northern_Renaissance,albrecht-durer,0.3795,0.3091,0.3443
data/wikiart/Romanticism/konstantin-makovsky_ophelia-1.jpg,konstantin-makovsky_ophelia-1.jpg,Romanticism,konstantin-makovsky,0.4487,0.2399,0.3443
data/wikiart/Early_Renaissance/pietro-perugino_polyptych-annunziata-st-helena.jpg,pietro-perugino_polyptych-annunziata-st-helena.jpg,Early_Renaissance,pietro-perugino,0.3626,0.3259,0.3443
data/wikiart/Naive_Art_Primitivism/marc-chagall_bushes-and-village-sketch-to-vitrage-in-chapelle-des-cordeliers-in-sarrebourg-1976.jpg,marc-chagall_bushes-and-village-sketch-to-vitrage-in-chapelle-des-cordeliers-in-sarrebourg-1976.jpg,Naive_Art_Primitivism,marc-chagall,0.4013,0.2871,0.3442
data/wikiart/Abstract_Expressionism/guido-molinari_a-next-amitie-1958.jpg,guido-molinari_a-next-amitie-1958.jpg,Abstract_Expressionism,guido-molinari,0.4755,0.2129,0.3442
data/wikiart/High_Renaissance/michelangelo_ignudo-6.jpg,michelangelo_ignudo-6.jpg,High_Renaissance,michelangelo,0.4646,0.2237,0.3442
data/wikiart/Symbolism/nicholas-roerich_gennesaret-fishing.jpg,nicholas-roerich_gennesaret-fishing.jpg,Symbolism,nicholas-roerich,0.3669,0.3212,0.3441
data/wikiart/Rococo/jean-baptiste-simeon-chardin_the-washing-up-guy-in-the-pub.jpg,jean-baptiste-simeon-chardin_the-washing-up-guy-in-the-pub.jpg,Rococo,jean-baptiste-simeon-chardin,0.4867,0.2015,0.3441
data/wikiart/Rococo/canaletto_scala-dei-giganti-1765.jpg,canaletto_scala-dei-giganti-1765.jpg,Rococo,canaletto,0.5287,0.1591,0.3439
data/wikiart/Expressionism/martiros-saryan_portrait-of-katarine-saryan-1963.jpg,martiros-saryan_portrait-of-katarine-saryan-1963.jpg,Expressionism,martiros-saryan,0.4341,0.2537,0.3439
data/wikiart/Abstract_Expressionism/brice-marden_long-letter-1-2009.jpg,brice-marden_long-letter-1-2009.jpg,Abstract_Expressionism,brice-marden,0.4084,0.2792,0.3438
data/wikiart/Color_Field_Painting/ralph-hotere_kei-muri-i-te-awe-kapara-shadowed-behind-the-tattooed-face-1972.jpg,ralph-hotere_kei-muri-i-te-awe-kapara-shadowed-behind-the-tattooed-face-1972.jpg,Color_Field_Painting,ralph-hotere,0.5519,0.1358,0.3438
data/wikiart/Early_Renaissance/sandro-botticelli_scene-from-the-life-of-moses-1482(1).jpg,sandro-botticelli_scene-from-the-life-of-moses-1482(1).jpg,Early_Renaissance,sandro-botticelli,0.3789,0.3085,0.3437
data/wikiart/Naive_Art_Primitivism/natalia-goncharova_washerwomen.jpg,natalia-goncharova_washerwomen.jpg,Naive_Art_Primitivism,natalia-goncharova,0.5624,0.1251,0.3437
data/wikiart/Impressionism/eugene-boudin_horses-for-hire-in-a-yard.jpg,eugene-boudin_horses-for-hire-in-a-yard.jpg,Impressionism,eugene-boudin,0.4263,0.2609,0.3436
data/wikiart/Impressionism/claude-monet_tree-in-flower-near-vetheuil.jpg,claude-monet_tree-in-flower-near-vetheuil.jpg,Impressionism,claude-monet,0.4116,0.2757,0.3436
data/wikiart/Romanticism/lev-lagorio_a-bay-1880.jpg,lev-lagorio_a-bay-1880.jpg,Romanticism,lev-lagorio,0.4438,0.243,0.3434
data/wikiart/Rococo/jean-baptiste-simeon-chardin_self-portrait-with-spectacles-1771.jpg,jean-baptiste-simeon-chardin_self-portrait-with-spectacles-1771.jpg,Rococo,jean-baptiste-simeon-chardin,0.4034,0.2834,0.3434
data/wikiart/Realism/charles-francois-daubigny_the-mill-of-the-gylieu-1868.jpg,charles-francois-daubigny_the-mill-of-the-gylieu-1868.jpg,Realism,charles-francois-daubigny,0.545,0.1417,0.3433
data/wikiart/Abstract_Expressionism/john-chamberlain_untitled-1960-1.jpg,john-chamberlain_untitled-1960-1.jpg,Abstract_Expressionism,john-chamberlain,0.5735,0.1129,0.3432
data/wikiart/Realism/nikolay-bogdanov-belsky_future-monk.jpg,nikolay-bogdanov-belsky_future-monk.jpg,Realism,nikolay-bogdanov-belsky,0.3221,0.3643,0.3432
data/wikiart/Northern_Renaissance/rogier-van-der-weyden_the-annunciation.jpg,rogier-van-der-weyden_the-annunciation.jpg,Northern_Renaissance,rogier-van-der-weyden,0.3886,0.2975,0.3431
data/wikiart/Ukiyo_e/katsushika-hokusai_yama-uba.jpg,katsushika-hokusai_yama-uba.jpg,Ukiyo_e,katsushika-hokusai,0.3391,0.3471,0.3431
data/wikiart/Northern_Renaissance/jean-fouquet_charlemagne-builder-1460.jpg,jean-fouquet_charlemagne-builder-1460.jpg,Northern_Renaissance,jean-fouquet,0.463,0.223,0.343
data/wikiart/Post_Impressionism/roger-bissiã¨re_nu-couch-sur-linge-blanc-1925.jpg,roger-bissiã¨re_nu-couch-sur-linge-blanc-1925.jpg,Post_Impressionism,roger-bissiã¨re,0.5185,0.1675,0.343
data/wikiart/Post_Impressionism/charles-reiffel_la-jolla-shores-1931.jpg,charles-reiffel_la-jolla-shores-1931.jpg,Post_Impressionism,charles-reiffel,0.4429,0.243,0.3429
data/wikiart/Symbolism/nicholas-roerich_path-to-kailas-1931-1.jpg,nicholas-roerich_path-to-kailas-1931-1.jpg,Symbolism,nicholas-roerich,0.3718,0.314,0.3429
data/wikiart/High_Renaissance/leonardo-da-vinci_leda-and-the-swan.jpg,leonardo-da-vinci_leda-and-the-swan.jpg,High_Renaissance,leonardo-da-vinci,0.3946,0.2912,0.3429
data/wikiart/Post_Impressionism/maxime-maufra_the-river-rance-at-dinard.jpg,maxime-maufra_the-river-rance-at-dinard.jpg,Post_Impressionism,maxime-maufra,0.2927,0.3931,0.3429
data/wikiart/Pop_Art/hiro-yamagata_vacance-1980.jpg,hiro-yamagata_vacance-1980.jpg,Pop_Art,hiro-yamagata,0.4651,0.2207,0.3429
data/wikiart/Pop_Art/allan-d'arcangelo_landscape-bb-1974.jpg,allan-d'arcangelo_landscape-bb-1974.jpg,Pop_Art,allan-d'arcangelo,0.4985,0.1871,0.3428
data/wikiart/Impressionism/camille-pissarro_seated-and-kneeling-peasants-1893.jpg,camille-pissarro_seated-and-kneeling-peasants-1893.jpg,Impressionism,camille-pissarro,0.4608,0.2248,0.3428
data/wikiart/Fauvism/ilya-mashkov_still-life-with-fruits-1908.jpg,ilya-mashkov_still-life-with-fruits-1908.jpg,Fauvism,ilya-mashkov,0.4065,0.2788,0.3427
data/wikiart/High_Renaissance/lorenzo-lotto_altar-of-recanati-polyptych-crowning-of-the-right-wing-st-catherine-of-siena-and-st-sigismund-1508.jpg,lorenzo-lotto_altar-of-recanati-polyptych-crowning-of-the-right-wing-st-catherine-of-siena-and-st-sigismund-1508.jpg,High_Renaissance,lorenzo-lotto,0.4008,0.2844,0.3426
data/wikiart/Romanticism/francisco-goya_the-forge.jpg,francisco-goya_the-forge.jpg,Romanticism,francisco-goya,0.4341,0.2509,0.3425
data/wikiart/Baroque/diego-velazquez_pope-innocent-x-1650.jpg,diego-velazquez_pope-innocent-x-1650.jpg,Baroque,diego-velazquez,0.4608,0.2242,0.3425
data/wikiart/Contemporary_Realism/john-miller_lelant-sandbar-x.jpg,john-miller_lelant-sandbar-x.jpg,Contemporary_Realism,john-miller,0.5575,0.1275,0.3425
data/wikiart/Contemporary_Realism/janet-fish_chili-peppers-2005.jpg,janet-fish_chili-peppers-2005.jpg,Contemporary_Realism,janet-fish,0.5584,0.1263,0.3424
data/wikiart/Naive_Art_Primitivism/jean-hugo_sainte-anne-1932.jpg,jean-hugo_sainte-anne-1932.jpg,Naive_Art_Primitivism,jean-hugo,0.3444,0.3403,0.3423
data/wikiart/Impressionism/claude-monet_the-towpath-at-granval.jpg,claude-monet_the-towpath-at-granval.jpg,Impressionism,claude-monet,0.4393,0.2453,0.3423
data/wikiart/Cubism/albert-gleizes_mati-re-et-lumi-re-ou-le-christ-au-t-tramorphe-1934.jpg,albert-gleizes_mati-re-et-lumi-re-ou-le-christ-au-t-tramorphe-1934.jpg,Cubism,albert-gleizes,0.515,0.1694,0.3422
data/wikiart/Impressionism/cornelis-vreedenburgh_loosdrecht.jpg,cornelis-vreedenburgh_loosdrecht.jpg,Impressionism,cornelis-vreedenburgh,0.3758,0.3086,0.3422
data/wikiart/Romanticism/miklos-barabas_portrait-of-a-woman-1846.jpg,miklos-barabas_portrait-of-a-woman-1846.jpg,Romanticism,miklos-barabas,0.4562,0.2282,0.3422
data/wikiart/Realism/vasily-vereshchagin_about-the-war-1873.jpg,vasily-vereshchagin_about-the-war-1873.jpg,Realism,vasily-vereshchagin,0.3132,0.3713,0.3422
data/wikiart/Romanticism/konstantin-makovsky_portrait-21.jpg,konstantin-makovsky_portrait-21.jpg,Romanticism,konstantin-makovsky,0.4831,0.2012,0.3421
data/wikiart/Impressionism/claude-monet_the-turkeys.jpg,claude-monet_the-turkeys.jpg,Impressionism,claude-monet,0.331,0.353,0.342
data/wikiart/Abstract_Expressionism/dan-christensen_ray-2000.jpg,dan-christensen_ray-2000.jpg,Abstract_Expressionism,dan-christensen,0.4024,0.2816,0.342
data/wikiart/Cubism/kazimir-malevich_province-1912.jpg,kazimir-malevich_province-1912.jpg,Cubism,kazimir-malevich,0.4522,0.2318,0.342
data/wikiart/Expressionism/ernst-ludwig-kirchner_english-dance-couple-1913.jpg,ernst-ludwig-kirchner_english-dance-couple-1913.jpg,Expressionism,ernst-ludwig-kirchner,0.4005,0.2836,0.342
data/wikiart/High_Renaissance/andrea-mantegna_saint-anthony-of-padua-and-st-bernardine-of-siena-presenting-the-monogram-of-christ.jpg,andrea-mantegna_saint-anthony-of-padua-and-st-bernardine-of-siena-presenting-the-monogram-of-christ.jpg,High_Renaissance,andrea-mantegna,0.4018,0.2818,0.3418
data/wikiart/Abstract_Expressionism/jimmy-ernst_sea-of-grass-1983.jpg,jimmy-ernst_sea-of-grass-1983.jpg,Abstract_Expressionism,jimmy-ernst,0.4318,0.2518,0.3418
data/wikiart/Northern_Renaissance/hieronymus-bosch_triptych-of-temptation-of-st-anthony-1506.jpg,hieronymus-bosch_triptych-of-temptation-of-st-anthony-1506.jpg,Northern_Renaissance,hieronymus-bosch,0.4147,0.2689,0.3418
data/wikiart/Impressionism/camille-pissarro_woman-burning-wood.jpg,camille-pissarro_woman-burning-wood.jpg,Impressionism,camille-pissarro,0.3611,0.3223,0.3417
data/wikiart/Art_Nouveau_Modern/gustav-klimt_adam-and-eva-unfinished-1918.jpg,gustav-klimt_adam-and-eva-unfinished-1918.jpg,Art_Nouveau_Modern,gustav-klimt,0.4462,0.237,0.3416
data/wikiart/Expressionism/august-macke_seated-female-with-a-pillow.jpg,august-macke_seated-female-with-a-pillow.jpg,Expressionism,august-macke,0.3414,0.3417,0.3416
data/wikiart/Art_Nouveau_Modern/carl-larsson_los-deberes-1898(1).jpg,carl-larsson_los-deberes-1898(1).jpg,Art_Nouveau_Modern,carl-larsson,0.4843,0.1988,0.3416
data/wikiart/Art_Nouveau_Modern/michel-simonidy_le-figaro-1900-2.jpg,michel-simonidy_le-figaro-1900-2.jpg,Art_Nouveau_Modern,michel-simonidy,0.4352,0.248,0.3416
data/wikiart/Impressionism/adam-baltatu_house-on-siret-valley.jpg,adam-baltatu_house-on-siret-valley.jpg,Impressionism,adam-baltatu,0.5776,0.1056,0.3416
data/wikiart/Art_Nouveau_Modern/wilhelm-kotarbinski_over-the-dead-gladiator.jpg,wilhelm-kotarbinski_over-the-dead-gladiator.jpg,Art_Nouveau_Modern,wilhelm-kotarbinski,0.4916,0.1915,0.3415
data/wikiart/Abstract_Expressionism/raoul-ubac_ardoise-1981.jpg,raoul-ubac_ardoise-1981.jpg,Abstract_Expressionism,raoul-ubac,0.4932,0.1898,0.3415
data/wikiart/Fauvism/auguste-herbin_pond-and-small-house-1908.jpg,auguste-herbin_pond-and-small-house-1908.jpg,Fauvism,auguste-herbin,0.3207,0.3622,0.3414
data/wikiart/Abstract_Expressionism/howard-hodgkin_clean-sheets-1984.jpg,howard-hodgkin_clean-sheets-1984.jpg,Abstract_Expressionism,howard-hodgkin,0.4677,0.2152,0.3414
data/wikiart/Baroque/rembrandt_bathsheba-bathing-1654.jpg,rembrandt_bathsheba-bathing-1654.jpg,Baroque,rembrandt,0.2623,0.4202,0.3413
data/wikiart/Realism/vasily-perov_last-journey-1865.jpg,vasily-perov_last-journey-1865.jpg,Realism,vasily-perov,0.4102,0.2724,0.3413
data/wikiart/Symbolism/mikalojus-ciurlionis_cancer-1907.jpg,mikalojus-ciurlionis_cancer-1907.jpg,Symbolism,mikalojus-ciurlionis,0.3876,0.2948,0.3412
data/wikiart/Fauvism/mary-fedden_leaves-1963.jpg,mary-fedden_leaves-1963.jpg,Fauvism,mary-fedden,0.4384,0.2435,0.341
data/wikiart/Northern_Renaissance/joachim-patinir_st-jerome-in-the-desert.jpg,joachim-patinir_st-jerome-in-the-desert.jpg,Northern_Renaissance,joachim-patinir,0.5023,0.1796,0.341
data/wikiart/Expressionism/egon-schiele_sitting-woman-1918.jpg,egon-schiele_sitting-woman-1918.jpg,Expressionism,egon-schiele,0.4304,0.2517,0.341
data/wikiart/Baroque/paul-bril_coastal-landscape-1596.jpg,paul-bril_coastal-landscape-1596.jpg,Baroque,paul-bril,0.5746,0.1072,0.3409
data/wikiart/Realism/vincent-van-gogh_a-man-with-a-broom-1881(1).jpg,vincent-van-gogh_a-man-with-a-broom-1881(1).jpg,Realism,vincent-van-gogh,0.4049,0.2769,0.3409
data/wikiart/Impressionism/berthe-morisot_young-woman-powdering-her-face-1877.jpg,berthe-morisot_young-woman-powdering-her-face-1877.jpg,Impressionism,berthe-morisot,0.3852,0.2964,0.3408
data/wikiart/Color_Field_Painting/john-hoyland_20-5-74-1974.jpg,john-hoyland_20-5-74-1974.jpg,Color_Field_Painting,john-hoyland,0.4019,0.2795,0.3407
data/wikiart/High_Renaissance/luca-signorelli_saint-george-and-the-dragon-1505.jpg,luca-signorelli_saint-george-and-the-dragon-1505.jpg,High_Renaissance,luca-signorelli,0.3531,0.3284,0.3407
data/wikiart/Art_Nouveau_Modern/aubrey-beardsley_the-toilet-of-salome-ii.jpg,aubrey-beardsley_the-toilet-of-salome-ii.jpg,Art_Nouveau_Modern,aubrey-beardsley,0.4536,0.2276,0.3406
data/wikiart/Expressionism/vilmos-aba-novak_well-sweep-watering-at-the-well-sweep-1927.jpg,vilmos-aba-novak_well-sweep-watering-at-the-well-sweep-1927.jpg,Expressionism,vilmos-aba-novak,0.5451,0.1359,0.3405
data/wikiart/Post_Impressionism/arshile-gorky_portrait-of-azadoohi-liberty-miller.jpg,arshile-gorky_portrait-of-azadoohi-liberty-miller.jpg,Post_Impressionism,arshile-gorky,0.417,0.2641,0.3405
data/wikiart/Rococo/thomas-gainsborough_portrait-of-louisa-lady-clarges-1778.jpg,thomas-gainsborough_portrait-of-louisa-lady-clarges-1778.jpg,Rococo,thomas-gainsborough,0.3883,0.2926,0.3405
data/wikiart/Realism/vasily-perov_orphans-in-the-cemetery-1864.jpg,vasily-perov_orphans-in-the-cemetery-1864.jpg,Realism,vasily-perov,0.3483,0.3327,0.3405
data/wikiart/Impressionism/mary-cassatt_motherhood-1.jpg,mary-cassatt_motherhood-1.jpg,Impressionism,mary-cassatt,0.3837,0.2969,0.3403
data/wikiart/Romanticism/orest-kiprensky_peasant-boy-andryushka-1814.jpg,orest-kiprensky_peasant-boy-andryushka-1814.jpg,Romanticism,orest-kiprensky,0.4732,0.2075,0.3403
data/wikiart/Abstract_Expressionism/sam-francis_untitled-1990-6.jpg,sam-francis_untitled-1990-6.jpg,Abstract_Expressionism,sam-francis,0.3509,0.3297,0.3403
data/wikiart/Symbolism/kuzma-petrov-vodkin_portrait-of-ria-portrait-of-a-a-kholopova-1915.jpg,kuzma-petrov-vodkin_portrait-of-ria-portrait-of-a-a-kholopova-1915.jpg,Symbolism,kuzma-petrov-vodkin,0.463,0.2174,0.3402
data/wikiart/Romanticism/francisco-goya_the-lineage-1799.jpg,francisco-goya_the-lineage-1799.jpg,Romanticism,francisco-goya,0.4833,0.1969,0.3401
data/wikiart/Art_Nouveau_Modern/edmund-dulac_daughters-of-the-stars-by-mary-crary.jpg,edmund-dulac_daughters-of-the-stars-by-mary-crary.jpg,Art_Nouveau_Modern,edmund-dulac,0.3654,0.3147,0.3401
data/wikiart/Post_Impressionism/maurice-denis_child-in-an-apron-or-little-girl-in-a-red-dress.jpg,maurice-denis_child-in-an-apron-or-little-girl-in-a-red-dress.jpg,Post_Impressionism,maurice-denis,0.4502,0.2301,0.3401
data/wikiart/Rococo/antoine-pesne_girl-with-a-dove-1754.jpg,antoine-pesne_girl-with-a-dove-1754.jpg,Rococo,antoine-pesne,0.3714,0.3086,0.34
data/wikiart/Color_Field_Painting/brice-marden_window-study-3-1985.jpg,brice-marden_window-study-3-1985.jpg,Color_Field_Painting,brice-marden,0.3376,0.3423,0.34
data/wikiart/Expressionism/edvard-munch_self-portrait-with-brushes-1904.jpg,edvard-munch_self-portrait-with-brushes-1904.jpg,Expressionism,edvard-munch,0.4204,0.2596,0.34
data/wikiart/Realism/camille-corot_chateau-thierry-1855.jpg,camille-corot_chateau-thierry-1855.jpg,Realism,camille-corot,0.4823,0.1976,0.3399
data/wikiart/Baroque/francisco-de-zurbaran_st-eulalia.jpg,francisco-de-zurbaran_st-eulalia.jpg,Baroque,francisco-de-zurbaran,0.4603,0.2195,0.3399
